pid,sid,file,vid,start_time,end_time,text,manual_transcript,notes,age,speaker
02490001,02,02490001-02,2,1059,1061,It's a washing money.,It's a washing money.,NA,4.82,ochild
02490001,02,02490001-02,2,1061,1062,Yeah.,Yeah.,NA,4.82,kchild
02490001,02,02490001-02,2,1062,1064,"This one is for washing money, right?","This one is for washing our hands, right?",NA,4.82,ochild
02490001,02,02490001-02,2,1064,1065,Yeah.,Yeah.,NA,4.82,ochild
02490001,02,02490001-02,2,1065,1067,I hope the one is there.,I hope the one is there.,NA,4.82,ochild
02490001,02,02490001-02,2,1068,1071,"Yeah, and then we pour it out.","Yeah, and then we pour it out.",NA,4.82,ochild
02490001,02,02490001-02,2,1071,1074,"Oh, I, I think I've got pipes up on my line.","Oh, I, I think I've got pipes up on my line.",NA,4.82,ochild
02490001,02,02490001-02,2,1074,1078,And then for sanity.,And then for sandy,NA,4.82,ochild
02490001,02,02490001-02,2,1078,1080,Then he's here.,Then he's here.,NA,4.82,ochild
02490001,02,02490001-02,2,1080,1081,Yeah.,Yeah.,NA,4.82,ochild
02490001,02,02490001-02,2,1081,1084,"Okay, so you can't really tighten my mouth.","Okay, so you can't really tighten my mouth.",NA,4.82,ochild
02490001,02,02490001-02,2,1084,1097,Okay. Yeah.,Okay. Yeah.,NA,4.82,ochild
02490001,02,02490001-02,3,1525,1532,Let's make a bridge. I made a bridge with sand with bark.,Let's make a bridge. I made a bridge with sand with bark.,NA,4.82,kchild
02490001,02,02490001-02,3,1532,1534,I'm blocking that.,I'm blocking that.,NA,4.82,kchild
02490001,02,02490001-02,3,1534,1535,So if...,So if...,NA,4.82,kchild
02490001,02,02490001-02,3,1535,1539,But the waves might go.,But the waves might go.,NA,4.82,ochild
02490001,02,02490001-02,3,1539,1542,I'm going to go get more water.,I'm going to go get more water.,NA,4.82,kchild
02490001,02,02490001-02,3,1542,1544,"Yeah, get more water.","Yeah, get more water.",NA,4.82,ochild
02490001,02,02490001-02,3,1544,1545,It's getting more water.,It's getting very empty.,NA,4.82,kchild
02490001,02,02490001-02,3,1548,1551,It's getting very empty.,It's getting very empty.,NA,4.82,kchild
02490001,02,02490001-02,3,1551,1552,"Oh, you're right.","Oh, you're right.",NA,4.82,tadult
02490001,02,02490001-02,3,1552,1554,Go!,Go!,NA,4.82,tadult
02490001,02,02490001-02,3,1554,1555,Go!,Go!,NA,4.82,tadult
02490001,02,02490001-02,3,1555,1562,Go! You know I can find but the base there.,You know I can find but the base there.,NA,4.82,ochild
02490001,11,02490001-11,1,375.6,380.48,that he already made. [name] and I wonder where your big creation,that he already made. [name] and I wonder where your big creation,NA,4.84,tadult
02490001,11,02490001-11,1,380.48,383.4,went to. You have any idea. creation one,went to. You have any idea. creation one,NA,4.84,tadult
02490001,11,02490001-11,1,383.4,384.4,in your chair.,under your chair.,NA,4.84,tadult
02490001,11,02490001-11,1,384.4,387,"Whoa, whoa, what's pretty interesting.","Whoa, whoa, that's pretty interesting.",NA,4.84,tadult
02490001,11,02490001-11,1,387,389,I saw it too.,I saw it too.,NA,4.84,tadult
02490001,11,02490001-11,1,389,390,It's pretty big.,It's pretty big.,NA,4.84,tadult
02490001,11,02490001-11,1,390,391,Me too.,Me too.,NA,4.84,ochild
02490001,11,02490001-11,1,391,394,"[name] would you get, let's take a pee, pull it up, please.","[name] would you get, let's take a peek, pull it up, please.",NA,4.84,tadult
02490001,11,02490001-11,1,394,396,More apple.,More apple.,NA,4.84,ochild
02490001,11,02490001-11,1,396,397,"Ah, sure.","Ah, sure.",NA,4.84,tadult
02490001,11,02490001-11,1,397,399,"That's the apple, please.","Pass the apple, please.",NA,4.84,tadult
02490001,11,02490001-11,1,399,401,"Oh my goodness, whoa.","Oh my goodness, whoa.",NA,4.84,tadult
02490001,11,02490001-11,1,401,403.28,That is getting bigger and bigger and bigger.,That is getting bigger and bigger and bigger.,NA,4.84,tadult
02490001,11,02490001-11,1,403.28,406.72,"[name], did you make a plan to share that at story time today?","[name], did you make a plan to share that at story time today?",NA,4.84,tadult
02490001,11,02490001-11,1,406.72,410.12,"Hey, I like the skin.","Hey, I like the skin.",NA,4.84,ochild
02490001,11,02490001-11,2,767,771,If the ogre ever caught me hitting even though.,If the ogre ever caught me hitting even though.,NA,4.84,radult
02490001,11,02490001-11,2,771,779,That's where I'm glad there's a wall in the middle of the book and that I'm on this side of it.,That's where I'm glad there's a wall in the middle of the book and that I'm on this side of it.,NA,4.84,radult
02490001,11,02490001-11,2,779,781,It's true. You know what I'm going to do of it. There's your two.,It's true. You know what I'm going to do of it. There's your two.,NA,4.84,tadult
02490001,11,02490001-11,2,781,782,"Look, a second.",Wait a second.,NA,4.84,radult
02490001,11,02490001-11,2,782,784,What's going on?,What's going on?,NA,4.84,radult
02490001,11,02490001-11,2,784,793.24,And those things is not supposed to happen on this side of the book. Oh my goodness.,And this is not supposed to happen on this side of the book. Oh my goodness.,NA,4.84,radult
02490001,11,02490001-11,2,793.24,796.24,"Yeah, much like some cheese.","Yeah, would you like some cheese.",NA,4.84,tadult
02490001,11,02490001-11,2,796.24,797.24,Wow.,Wow.,NA,4.84,radult
02490001,11,02490001-11,2,797.24,804,Thank you so much. Oh no I'm on the other side of the book.,Thank you so much. Oh no I'm on the other side of the book.,NA,4.84,radult
02490001,11,02490001-11,2,804,810,And you're the ogre who's going to eat me up.,And you're the ogre who's going to eat me up.,NA,4.84,radult
02490001,11,02490001-11,2,812,815,Ha ha ha.,Ha ha ha.,NA,4.84,radult
02490001,18,02490001-18,1,120,122,"Julian is a mermaid. This is a boy named Julian,","Julian is a mermaid. This is a boy named Julian,",NA,4.87,radult
02490001,18,02490001-18,1,122,123.08,and this is his,and this is his,NA,4.87,radult
02490001,18,02490001-18,1,123.08,126.08,abuela and those are some mermaids.,abuela and those are some mermaids.,NA,4.87,radult
02490001,18,02490001-18,1,126.96,129.2,Julian loves mermaids.,Julian loves mermaids.,NA,4.87,radult
02490001,18,02490001-18,1,134,135,"Oh! Oh, what's a thing? What's okay?",Oh! Look at that!,NA,4.87,radult
02490001,18,02490001-18,1,135,154,Okay. Vaminos mejo this is our stop what does Vaminos mehoo. I think it means maybe let's go.,Okay. Vaminos mijo this is our stop what does Vaminos mean. I think it means maybe let's go.,NA,4.87,radult
02490001,45,02490001-45,1,378,380,Are you talking,Are you talking,NA,4.88,tadult
02490001,45,02490001-45,1,380,381,...,...,NA,4.88,NA
02490001,45,02490001-45,1,381,382,The unprop,The unprop,NA,4.88,ochild
02490001,45,02490001-45,1,382,384,... ... ... ... Don't say my name.,... ... ... ... Don't say my name.,NA,4.88,ochild
02490001,45,02490001-45,1,384,385,"Oh, you want to say my name.","Oh, you want to say my name.",NA,4.88,ochild
02490001,45,02490001-45,1,385,389,"Um, [name], did you want to share what you're doing on the weekend?","Um, [name], did you want to share what you're doing on the weekend?",proper noun,4.88,ochild
02490001,45,02490001-45,1,389,390,Yeah.,Yeah.,NA,4.88,ochild
02490001,45,02490001-45,1,390,395,"On Sunday, I go to church. I do all the same things I do.","On Sunday, I go to church. I do all the same things I do.",NA,4.88,ochild
02490001,45,02490001-45,1,395,397,Are you real?,Are you real?,NA,4.88,ochild
02490001,45,02490001-45,1,397,398,Are you?,Are you?,NA,4.88,ochild
02490001,45,02490001-45,1,398,400,Is you the same thing every Sunday?,You do the same thing every Sunday?,NA,4.88,tadult
02490001,45,02490001-45,1,400,403.28,"He slum, can you give [name] a little bit of stains now?","Hey [name], can you give [name] a little bit of space now?",proper noun,4.88,tadult
02490001,45,02490001-45,1,403.28,405.28,I do...,I do...,NA,4.88,ochild
02490001,45,02490001-45,1,405.28,407.28,I'm actually gonna scoot your hair.,I'm actually gonna scoot your chair.,NA,4.88,tadult
02490001,45,02490001-45,1,407.28,415,I do bikeways or sometimes I watch and then you bike rides.,I do bikerides or sometimes I watch and then do bike rides.,NA,4.88,ochild
02490001,45,02490001-45,2,1146,1149,The uniform is there.,The unicorn is there.,NA,4.88,tadult
02490001,45,02490001-45,2,1149,1151,You need the uniform.,Uni the Unicorn,proper noun,4.88,tadult
02490001,45,02490001-45,2,1151,1153,you the uniform.,you the unicorn,NA,4.88,tadult
02490001,45,02490001-45,2,1153,1157,"Oh, where you going buddy?","[name], where you going buddy?",proper noun,4.88,tadult
02490001,45,02490001-45,2,1157,1160,"Oh, and always come back please.",[name] come back please.,proper noun,4.88,tadult
02490001,45,02490001-45,2,1160,1161,"In almost every way,","In almost every way,",NA,4.88,tadult
02490001,45,02490001-45,2,1161,1163,uni would like all the other,uni was like all the other,NA,4.88,tadult
02490001,45,02490001-45,2,1163,1165,uniform.,unicorns,NA,4.88,tadult
02490001,45,02490001-45,2,1165,1168,Magnificent names.,Magnificent mane,NA,4.88,tadult
02490001,45,02490001-45,2,1168,1171,Magnificent.,Magnificent.,NA,4.88,tadult
02490001,45,02490001-45,2,1171,1173,Golden Hoopes.,Golden Hooves,NA,4.88,tadult
02490001,45,02490001-45,2,1173,1176,Golden Hoops.,Golden Hooves,NA,4.88,tadult
02490001,45,02490001-45,2,1176,1179,So Unies were extra golden.,So Unies were extra golden.,NA,4.88,tadult
02490001,45,02490001-45,3,1599,1603,Virgin I think the Bertie more like a boy.,Bridget I think of Bridget more like a boy.,proper noun,4.88,ochild
02490001,45,02490001-45,3,1603,1605,You do? I guess we can also be a boy,You do? I guess it can also be a boy,NA,4.88,tadult
02490001,45,02490001-45,3,1605,1606,I want to.,if he wanted,NA,4.88,ochild
02490001,45,02490001-45,3,1606,1609,I miss him to throw away all the Bert.,I think it's time to throw away all of our trash,NA,4.88,tadult
02490001,45,02490001-45,3,1609,1610,Thank you to make a movie.,Thank you for making a movie.,NA,4.88,radult
02550001,12,02550001-12,1,0,5,2 551.5.1.,2 551.,NA,4.97,radult
02550001,12,02550001-12,1,9,11,"Okay, you're good to go.","Okay, you're good to go.",NA,4.97,radult
02550001,12,02550001-12,1,11,16.72,You're good to go. You're making your movies.,You're good to go. You're making your movie,NA,4.97,radult
02550001,12,02550001-12,1,11,16.72,I had to leave it on for my whole school day.,I have to leave it on for my whole school day.,NA,4.97,kchild
02550001,12,02550001-12,1,16.72,21.84,"Not the whole school day, just for your turn. How does that sound?","Not the whole school day, just for your turn. How does that sound?",NA,4.97,radult
02550001,12,02550001-12,1,25,32,Until snack time?,Until snack time?,NA,4.97,kchild
02550001,12,02550001-12,1,25,32,"Yeah, or if you get tired of wearing it, you could tell me or any other ladybug teacher.","Yeah, or if you get tired of wearing it, you could tell me or any other ladybug teacher.",NA,4.97,radult
02550001,12,02550001-12,1,32,34,Cool?,Cool?,NA,4.97,radult
02550001,12,02550001-12,1,34,37,You could go put those in your cupby or wherever they go.,You could go put those in your cubby or wherever they go.,NA,4.97,radult
02550001,12,02550001-12,1,37,39,I really want to take it off.,I really want to take it off.,NA,4.97,kchild
02550001,12,02550001-12,1,39,40,"Oh, you want to take it off?","Oh, you want to take it off?",NA,4.97,radult
02550001,12,02550001-12,1,40,41,That's all right.,That's okay,NA,4.97,radult
02550001,12,02550001-12,1,41,42,Here.,Here.,NA,4.97,radult
02550001,19,02550001-19,1,89,90,You don't think so?,You don't think so?,NA,4.98,tadult
02550001,19,02550001-19,1,90,95,Moolian loves mermaid.,Julian loves mermaid.,proper noun,4.98,tadult
02550001,19,02550001-19,1,95,97,There we go.,There we go.,NA,4.98,radult
02550001,19,02550001-19,1,97,100,Let's see going to be here.,Let's see going to be here.,NA,4.98,tadult
02550001,19,02550001-19,1,100,103,Let's see it looks like this is water.,Let's see it looks like this is water.,NA,4.98,tadult
02550001,19,02550001-19,1,103,107,It kind of looks like he is maybe jumping into the water.,It kind of looks like he is maybe jumping into the water.,NA,4.98,tadult
02550001,19,02550001-19,1,107,112,There we go.,There we go.,NA,4.98,radult
02550001,19,02550001-19,1,112,115,He's a mermaid.,He's a mermaid.,NA,4.98,ochild
02550001,19,02550001-19,1,115,118,I wonder if this is the page where he's turning into a army.,I wonder if this is the page where he's turning into mermaid,NA,4.98,tadult
02550001,19,02550001-19,1,118,120,Everybody stop what you're doing.,Everybody stop what you're doing.,NA,4.98,ochild
02550001,19,02550001-19,1,120,121,Let's see.,Let's see.,NA,4.98,tadult
02550001,31,02550001-31,1,130,207,"I don't need help. Oh, I'm not. C. I'm not. Oh",I don't need help.,NA,4.99,kchild
02550001,31,02550001-31,1,130,207,Do you need to put it in the clamp? I think it would be a good idea if we put it in the clamp.,Do you need to put it in the plant? I think it would be a good idea if we put it in the clamp.,NA,4.99,tadult
02550001,37,02550001-37,1,378.8,381.36,so we'll still get a good.,so we'll still get a good.,NA,4.99,tadult
02550001,37,02550001-37,1,381.36,385,"I mean, I'm not sell everything, I'm not not having a moment up here.","I mean, I'm not not celebrating, I'm not not having a moment up here.",NA,4.99,tadult
02550001,37,02550001-37,1,385,387,That's true.,That's true.,NA,4.99,tadult
02550001,37,02550001-37,1,387,388,Who I are in.,Who I are in.,NA,4.99,tadult
02550001,37,02550001-37,1,388,391,You can come over without having a woman,You can come over without having to you know,NA,4.99,tadult
02550001,37,02550001-37,1,391,392,worry about you.,worry about you.,NA,4.99,tadult
02550001,37,02550001-37,1,392,394,"Exactly, it's true.","Exactly, it's true.",NA,4.99,tadult
02550001,37,02550001-37,1,394,395,That's the break side.,That's the bright side.,NA,4.99,tadult
02550001,37,02550001-37,1,395,397,I have learned all of that.,I have learned all of that.,NA,4.99,tadult
02550001,37,02550001-37,1,397,400,"All right, [name] you click on when you're ready to make your break, okay?","All right, [name] let me know when you're ready to make your break, okay?",NA,4.99,tadult
02550001,37,02550001-37,1,400,402,Okay? Hey hi.,Okay? Hey hi.,NA,4.99,tadult
02550001,37,02550001-37,1,402,405,"Mom, don't think I'm going to try.","Mom, don't think I'm going to try.",NA,4.99,tadult
02550001,37,02550001-37,1,405,410,I'm going to drive where we did not come to get any more.,I'm going to drive where we did not come to get any more.,NA,4.99,ochild
02550001,37,02550001-37,1,410,417,Thank you. I need to do a different try to do a different try to the other chair where it's working,[name]. I need to do a different chair because the other chair wasn't working,NA,4.99,ochild
02550001,37,02550001-37,2,1114,1120,"Oh my, my, oh no.","Oh my, my, oh no.",NA,4.99,kchild
02550001,37,02550001-37,2,1120,1123,Oh no. Oh no. Oh no.,Oh no. Oh no. Oh no.,NA,4.99,kchild
02550001,37,02550001-37,2,1123,1124,Oh no.,Oh no.,NA,4.99,kchild
02550001,37,02550001-37,2,1124,1128,What are you worried about?,What are you worried about?,NA,4.99,tadult
02550001,37,02550001-37,2,1128,1130,What are you worried about?,What are you worried about?,NA,4.99,tadult
02550001,37,02550001-37,2,1130,1131,"Oh, you know what we can do? What are you worried about?","Oh, you know what we can do?",NA,4.99,tadult
02550001,37,02550001-37,2,1133,1143,"Dad. Oh, you know what we can do? We can get a wet wipe and try to wipe it off, but it probably will come out in the wash, okay?","We can get a wet wipe and try to wipe it off, but it probably will come out in the wash, okay?",NA,4.99,tadult
02550001,37,02550001-37,2,1133,1143,I do you like that you go in here?,I do you like that you go in here?,NA,4.99,ochild
02550001,37,02550001-37,2,1143,1145,No.,No.,NA,4.99,ochild
02550001,37,02550001-37,2,1145,1146,Mm-hmm.,Mm-hmm.,NA,4.99,kchild
02550001,37,02550001-37,2,1146,1148,Mm-hmm.,Mm-hmm.,NA,4.99,kchild
02550001,37,02550001-37,2,1148,1152,Moo me you but for?,Moo me you but for?,NA,4.99,kchild
02550001,37,02550001-37,3,1783,1820,I'm a going to. Look how high it went. How high it went? Bobby is not here today.,I'm a going to. Look how high it went. How high it went?,NA,4.99,ochild
02550001,37,02550001-37,3,1820,1822,Bobby is not here today.,Bobby is not here today.,NA,4.99,tadult
02550001,37,02550001-37,3,1822,1825,You're the next day again.,He'll be here the next day again.,NA,4.99,tadult
02550001,37,02550001-37,3,1825,1826,H. Hmm.,H. Hmm.,NA,4.99,ochild
02550001,37,02550001-37,3,1826,1830,So go where are here.,So go where are here.,NA,4.99,ochild
02550001,37,02550001-37,3,1830,1831,There are people here.,There are people here.,NA,4.99,tadult
02550001,37,02550001-37,3,1831,1862,There are people see what the lace of what you want. The three Let's put it to dry first over here and then I'll make sure that it gets home with you.,There are people with the ladybug if you want. Let's put it to dry first over here and then I'll make sure that it gets home with you.,NA,4.99,tadult
02550001,37,02550001-37,4,2501,2513,"Let's have like Chinese. Look, Willier.","Let's have like climb the tree. Look, Malia",proper noun,4.99,kchild
02550001,37,02550001-37,4,2513,2533,Willier. yeah. I got my shoes I,Look Malia. yeah. I got my shoes I,NA,4.99,kchild
02550001,37,02550001-37,4,2513,2533,Look for me here.,"Woah, look at you go",NA,4.99,radult
02550001,37,02550001-37,4,2533,2538,I see,I see,NA,4.99,kchild
02550001,37,02550001-37,4,2538,2543,see See?,see See?,NA,4.99,kchild
02550001,37,02550001-37,5,3160,3167,We're gonna move you over to a different table in like one minute.,We're gonna move you over to a different table in like one minute.,NA,4.99,tadult
02550001,37,02550001-37,5,3167,3169,"In a few seconds, actually.","In a few seconds, actually.",NA,4.99,tadult
02550001,37,02550001-37,5,3169,3170,We're all friends.,We're all friends.,NA,4.99,tadult
02550001,37,02550001-37,5,3170,3175,"In a few seconds, because we're going to use this table for a snap table.","In a few seconds, because we're going to use this table for a snack table.",NA,4.99,tadult
02550001,37,02550001-37,5,3175,3177,I will bring it up.,I will bring it up.,NA,4.99,tadult
02550001,37,02550001-37,5,3177,3179,Okay.,Okay.,NA,4.99,tadult
02550001,37,02550001-37,5,3179,3187,Okay. I don't know when I'm going to come back.,Okay. I don't know when Maddie is going to come back.,proper noun,4.99,ochild
02550001,37,02550001-37,5,3187,3190,She will be back very soon.,She will be back very soon.,NA,4.99,tadult
02550001,37,02550001-37,5,3190,3197,"She does not have a lot of time in the game room right now, but she would back soon.","She does not have a lot of time in the game room right now, but she would back soon.",NA,4.99,tadult
02620001,04,02620001-04,1,346,355,Never get the cupcake egg.,Never get the cupcake egg.,NA,5.09,kchild
02620001,04,02620001-04,1,346,355,I still don't get that cut it.,I still don't get that cut it.,NA,5.09,ochild
02620001,04,02620001-04,1,355,358,I still don't get that cuff.,I still don't get that cuff.,NA,5.09,ochild
02620001,04,02620001-04,1,358,361,He still don't get...,He still don't get...,NA,5.09,kchild
02620001,04,02620001-04,1,361,362,Gosh!,Gosh!,NA,5.09,kchild
02620001,04,02620001-04,1,362,364,Gosh! That was a good save!,Gosh! That was a good save!,NA,5.09,kchild
02620001,04,02620001-04,1,364,365,Hey!,Hey!,NA,5.09,ochild
02620001,04,02620001-04,1,365,387,Hey! Hey! H H H H Go ahead go and go ahead go I I can't read I can't read go ahead go ahead I can't read go ahead,Hey! Hey! H H H H Go ahead go and go ahead go I I can't read go ahead go ahead,NA,5.09,kchild
02620001,04,02620001-04,2,880,882,Hi.,Hi.,NA,5.09,tadult
02620001,04,02620001-04,2,882,884,Banana?,Banana?,NA,5.09,tadult
02620001,04,02620001-04,2,884,895,And then [name]. [name] and brother is a Banana. and welcome cold.,And then [name]. [name]'s brother is [name]. and welcome cold.,NA,5.09,tadult
02620001,04,02620001-04,2,895,896,cold.,cold.,NA,5.09,tadult
02620001,04,02620001-04,2,896,897,Okay.,Okay.,NA,5.09,tadult
02620001,04,02620001-04,2,897,899,Let's see.,Let's see.,NA,5.09,tadult
02620001,04,02620001-04,2,899,900,"Oh, yeah.","Oh, yeah.",NA,5.09,tadult
02620001,04,02620001-04,2,900,904,"Oh, there's going to be.","Oh, there's [name] and [name]",proper noun,5.09,tadult
02620001,04,02620001-04,2,904,905,"Oh, there's going to be.","Oh, there's [name] and [name]",proper noun,5.09,tadult
02620001,04,02620001-04,2,905,907,"Okay, I'm going to be an apple and apple.",There's [name] and [name],proper noun,5.09,tadult
02620001,04,02620001-04,2,907,911,"Okay, I'm going to go and see the cell.","Okay, I'm going to go empty the cell.",NA,5.09,tadult
02620001,04,02620001-04,2,911,912,"Can I have that apple, cool?","Can I have that apple, core?",NA,5.09,ochild
02620001,04,02620001-04,2,912,914,I have the apple too.,I have the apple too.,NA,5.09,ochild
02620001,10,02620001-10,1,348,350,Ugh.,Ugh.,NA,5.11,kchild
02620001,10,02620001-10,1,350,352,Hey.,Hey.,NA,5.11,kchild
02620001,10,02620001-10,1,365,385,"Ah! Hey. Oh, I get it. I get it pumpkin. Yeah, you go? Teter, pumpkin. Yeah, you score!","Ah! Hey. Oh, I get it. There's two beach balls under the slider. Yeah, you silly goose. Cheater, Cheater, pumpkin. Yeah, you score!",NA,5.11,kchild
02620001,10,02620001-10,2,752,804,You know about that. I'm going to be. I'm be here.,You want to go see what they're doing over here [name]?,proper noun,5.11,radult
02620001,10,02620001-10,2,752,804,What?,What?,NA,5.11,kchild
02620001,22,02620001-22,1,374.64,383.44,That's one for [name] and one for [name] and one for [name] and one for [name].,That's one for [name] and one for [name] and one for [name] and one for [name],proper noun,5.15,tadult
02620001,22,02620001-22,1,383.44,385,Nope.,Nope.,NA,5.15,tadult
02620001,22,02620001-22,1,385,387,A little bit too loud here.,A little bit too loud here.,NA,5.15,tadult
02620001,22,02620001-22,1,387,388,Remember?,Remember?,NA,5.15,tadult
02620001,22,02620001-22,1,388,389,The dark.,We are,NA,5.15,tadult
02620001,22,02620001-22,1,389,391,It's kind of factor.,inside the classroom,NA,5.15,tadult
02620001,22,02620001-22,1,391,393,Thank you. Thank you.,Thank you. Thank you.,NA,5.15,tadult
02620001,22,02620001-22,1,393,394,How can you?,How can you?,NA,5.15,tadult
02620001,22,02620001-22,1,394,397,Where are the cheese?,Where are the cheese?,NA,5.15,tadult
02620001,22,02620001-22,1,397,399,Where are the cheese?,Where are the cheese?,NA,5.15,tadult
02620001,22,02620001-22,1,399,402,"No, you forgot the cheese.","No, you forgot the cheese.",NA,5.15,ochild
02620001,22,02620001-22,1,402,403,You can come by the wing.,You can come by the wing.,NA,5.15,ochild
02620001,22,02620001-22,1,403,405,"Oh, jeez.","Oh, jeez.",NA,5.15,tadult
02620001,22,02620001-22,1,405,406,I think.,I think.,NA,5.15,ochild
02620001,22,02620001-22,1,406,408,I'm going to freeze.,I'm going to freeze.,NA,5.15,tadult
02620001,22,02620001-22,1,408,411,"Oh, Oh, the middle one is going to eat.","Oh, Oh, the middle one is going to eat.",NA,5.15,ochild
02620001,22,02620001-22,2,1147,1148,Me too.,Me too.,NA,5.15,ochild
02620001,22,02620001-22,2,1148,1150,I knew it.,I knew it.,NA,5.15,ochild
02620001,22,02620001-22,2,1150,1152,How is it? I heard it. I was it.,How is it? I heard it. I was it.,NA,5.15,ochild
02620001,22,02620001-22,2,1152,1155,Everyone knows the person knows.,Everyone knows the person knows.,NA,5.15,tadult
02620001,22,02620001-22,2,1155,1157,They're still paying the girls.,They're still paying the girls.,NA,5.15,tadult
02620001,22,02620001-22,2,1157,1159,They're just make point.,They're just make believe,NA,5.15,tadult
02620001,22,02620001-22,2,1159,1163,"At home, uni's parents just rushed it off with knowing smiles.","At home, uni's parents just brushed it off with knowing smiles.",NA,5.15,tadult
02620001,22,02620001-22,2,1163,1169,"But uni was serious and peaceful that little girls were real,","But uni was certain and peaceful that little girls were real,",NA,5.15,tadult
02620001,22,02620001-22,2,1169,1172,"no matter what, everyone else said.","no matter what, everyone else said.",NA,5.15,tadult
02620001,22,02620001-22,2,1172,1174,"Okay, let's change the book.","Okay, let's change the book.",NA,5.15,tadult
02620001,22,02620001-22,2,1174,1177,You need to get somewhere far away.,You need to get somewhere far away.,NA,5.15,tadult
02620001,22,02620001-22,2,1177,1178,This is how we do it.,This is how we do it.,NA,5.15,tadult
02620001,22,02620001-22,2,1178,1185,One day in the lives of seven children from around the world.,One day in the lives of seven children from around the world.,NA,5.15,tadult
02620001,22,02620001-22,3,1880,1885,"Okay, hey, listen, listen for the next one.","Okay, hey, listen, listen for the next one.",NA,5.15,tadult
02620001,22,02620001-22,3,1885,1886,"Come on back, [name].","Come on back, [name].",NA,5.15,tadult
02620001,22,02620001-22,3,1886,1887,I've got a funny one.,I've got a funny one.,NA,5.15,tadult
02620001,22,02620001-22,3,1887,1891,"Come on back, [name]. And then who's been here. Come on back, [name], go more, come on.","Come on back, [name]. I'm going to whisper in your ear what it is. Come on back, [name], go more, come on.",NA,5.15,tadult
02620001,22,02620001-22,3,1891,1892,"[name], go more, come on. You have a train up.","[name], go more, come on. You had your turn",NA,5.15,tadult
02620001,22,02620001-22,3,1892,1895,Come here.,Come here.,NA,5.15,tadult
02620001,22,02620001-22,3,1895,1899,"Here, come here. you want to with","Here, come here. you want to with",NA,5.15,tadult
02620001,22,02620001-22,3,1899,1900.5,under you want to hear yeah come here,[name] you want to hear yeah come here,proper noun,5.15,tadult
02620001,22,02620001-22,3,1900.5,1903.5,here guys here under care care be ander come here buddy,"here guys here [name] come here [name], [name] come here buddy",proper noun,5.15,tadult
02620001,22,02620001-22,3,1903.5,1905.3,oh no what I can do right now no no,oh no what I can do right now no no,NA,5.15,tadult
02620001,22,02620001-22,3,1905.3,1907,what I'm in the right now come in here guys,what I'm in the right now come in here guys,NA,5.15,tadult
02620001,22,02620001-22,3,1907,1908,come here real quick.,come here real quick.,NA,5.15,tadult
02620001,22,02620001-22,3,1908,1910,He comes back.,He comes back.,NA,5.15,tadult
02620001,22,02620001-22,3,1910,1912,Right in here.,Right in here.,NA,5.15,tadult
02620001,22,02620001-22,3,1912,1915,I want to go with my sister.,I want to go with my sister.,NA,5.15,ochild
02620001,22,02620001-22,3,1915,1917,He knows just how you see.,He knows just how you see.,NA,5.15,tadult
02620001,24,02620001-24,1,118,125,You're going to go in there. Not the other day.,You're going to go in there. Not the other day.,NA,5.12,ochild
02620001,24,02620001-24,1,125,127,That's the other day.,That's the other day.,NA,5.12,ochild
02620001,24,02620001-24,1,127,129,That's the other day.,That's the other day.,NA,5.12,ochild
02620001,24,02620001-24,1,129,134,"He said it. The blue, I was in here.","He said it. The blue, I was in here.",NA,5.12,ochild
02620001,24,02620001-24,1,134,135,Everyone.,Everyone.,NA,5.12,ochild
02620001,24,02620001-24,1,135,138,Stop what you're doing!,Stop what you're doing!,NA,5.12,ochild
02620001,24,02620001-24,1,138,140,"No, I can't see, I see it.","No, I can't see, I see it.",NA,5.12,tadult
02620001,24,02620001-24,1,140,144,We can't see it. I was going to start with a little bit. I kind of got a shot.,We can't see it. I was going to start with a little bit. I kind of got distracted,NA,5.12,ochild
02620001,24,02620001-24,1,144,145,What did it?,What did it?,NA,5.12,tadult
02620001,24,02620001-24,1,145,147,"Because the other leg,","Because the other leg,",NA,5.12,ochild
02620001,24,02620001-24,1,147,150,"she said the hours did it,","she said the hours did it,",NA,5.12,ochild
02620001,24,02620001-24,1,150,154,and the balance said in the world.,and the balance said in the world.,NA,5.12,ochild
02620001,24,02620001-24,1,150,154,That's who set up. Who set up?,That's who said that?,NA,5.12,tadult
02620001,25,02620001-25,1,347,350,It's your turn.,It's your turn.,NA,5.12,kchild
02620001,25,02620001-25,1,347,350,"Okay, my turn, let's see here.","Okay, my turn, let's see here.",NA,5.12,tadult
02620001,25,02620001-25,1,350,355,"Let's see here. Let's see, I have one song stuck in my head goes there.","Let's see here. Let's see, I have one song stuck in my head goes like this",NA,5.12,tadult
02620001,25,02620001-25,1,355,360,I don't know even though that song.,I don't know even though that song.,NA,5.12,kchild
02620001,25,02620001-25,1,360,362,Like five little monkeys?,Like five little monkeys?,NA,5.12,tadult
02620001,25,02620001-25,1,362,365,Oh!,Oh!,NA,5.12,kchild
02620001,25,02620001-25,1,362,365,Five little monkeys jumping on the bed.,Five little monkeys jumping on the bed.,NA,5.12,tadult
02620001,25,02620001-25,1,365,368,One fell off and,One fell off and,NA,5.12,tadult
02620001,25,02620001-25,1,369,371,one hit their head.,one hit their head.,NA,5.12,kchild
